Airline,Verified,Type of Traveller,Class,Seat Comfort,Staff Service,Food & Beverages,Inflight Entertainment,Value For Money,Overall Rating,Recommended,Sentiment,Season,Continent_Route
Cathay Pacific Airways,True,Family Leisure,Business Class,2,4,5,2,4,7,yes,Positive,Winter,Asia to Asia
Cathay Pacific Airways,True,Family Leisure,Business Class,3,3,3,3,1,3,no,Negative,Autumn,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Business Class,1,5,2,5,4,8,yes,Positive,Autumn,Asia to Asia
Cathay Pacific Airways,True,Business,Business Class,5,5,5,5,5,9,yes,Positive,Winter,Asia to Europe
Cathay Pacific Airways,True,Business,Premium Economy,5,5,2,5,5,10,yes,Positive,Winter,Europe to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,5,4,5,5,5,8,yes,Negative,Winter,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,5,5,1,5,5,10,yes,Positive,Winter,Asia to Asia
Cathay Pacific Airways,True,Couple Leisure,Economy Class,5,3,1,1,1,1,no,Positive,Winter,Europe to Asia
Cathay Pacific Airways,False,Business,Economy Class,3,1,3,5,1,1,no,Negative,Autumn,Europe to Asia
Cathay Pacific Airways,True,Couple Leisure,Economy Class,1,4,3,3,4,9,yes,Positive,Autumn,Europe to Asia
Cathay Pacific Airways,True,Business,Economy Class,4,4,4,4,3,5,no,Positive,Autumn,Asia to Asia
Cathay Pacific Airways,True,Family Leisure,Economy Class,1,4,3,2,5,2,no,Positive,Autumn,North America to Asia
Cathay Pacific Airways,True,Couple Leisure,Economy Class,4,3,5,5,1,1,no,Negative,Autumn,North America to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,3,5,3,5,3,3,no,Positive,Autumn,Europe to Oceania
Cathay Pacific Airways,True,Solo Leisure,Economy Class,5,5,4,3,5,10,yes,Positive,Summer,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,5,3,5,5,5,10,yes,Positive,Summer,Asia to Asia
Cathay Pacific Airways,False,Couple Leisure,Economy Class,1,5,2,3,2,1,no,Positive,Autumn,Europe to Asia
Cathay Pacific Airways,True,Couple Leisure,Economy Class,5,3,1,2,4,10,yes,Positive,Autumn,Oceania to Asia
Cathay Pacific Airways,False,Couple Leisure,Economy Class,3,2,2,3,2,2,no,Negative,Autumn,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Premium Economy,2,3,3,5,3,5,yes,Negative,Autumn,Asia to Europe
Cathay Pacific Airways,False,Couple Leisure,Economy Class,3,4,5,5,3,7,yes,Positive,Autumn,Asia to North America
Cathay Pacific Airways,True,Solo Leisure,Premium Economy,2,5,1,1,1,1,no,Positive,Autumn,Europe to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,5,1,4,4,5,9,yes,Positive,Autumn,Oceania to Asia
Cathay Pacific Airways,True,Business,Premium Economy,1,5,2,4,1,2,no,Negative,Autumn,Europe to Asia
Cathay Pacific Airways,False,Business,Economy Class,5,2,2,4,5,10,yes,Positive,Autumn,Asia to Asia
Cathay Pacific Airways,False,Business,Economy Class,2,3,2,3,4,3,no,Negative,Autumn,Asia to Europe
Cathay Pacific Airways,True,Family Leisure,Economy Class,2,1,3,4,4,5,no,Positive,Summer,North America to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,1,2,5,4,2,1,no,Negative,Winter,Asia to Europe
Cathay Pacific Airways,False,Solo Leisure,Premium Economy,3,4,4,5,1,2,no,Positive,Summer,Asia to Europe
Cathay Pacific Airways,False,Family Leisure,Economy Class,3,5,5,1,1,5,no,Positive,Summer,Asia to Oceania
Cathay Pacific Airways,True,Solo Leisure,Economy Class,5,5,3,3,4,10,yes,Positive,Summer,Asia to Asia
Cathay Pacific Airways,True,Family Leisure,Economy Class,4,5,1,5,4,7,yes,Positive,Summer,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,5,1,4,4,5,10,yes,Positive,Summer,Asia to Asia
Cathay Pacific Airways,True,Family Leisure,Economy Class,2,1,1,4,1,1,no,Negative,Summer,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,1,4,3,3,2,3,no,Negative,Summer,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,5,5,1,5,4,8,yes,Positive,Summer,Asia to Asia
Cathay Pacific Airways,False,Business,Business Class,4,4,3,5,3,4,no,Negative,Summer,Oceania to Europe
Cathay Pacific Airways,True,Solo Leisure,Business Class,4,1,1,5,4,7,yes,Positive,Spring,Oceania to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,3,5,4,4,1,3,no,Negative,Spring,America to Asia
Cathay Pacific Airways,True,Solo Leisure,Business Class,5,5,1,3,5,8,yes,Positive,Spring,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Business Class,5,4,1,5,2,5,no,Negative,Spring,Asia to Asia
Cathay Pacific Airways,True,Business,Economy Class,4,2,2,5,4,8,yes,Positive,Spring,Asia to Asia
Cathay Pacific Airways,True,Couple Leisure,Economy Class,2,1,4,4,4,4,no,Negative,Spring,Europe to Asia
Cathay Pacific Airways,True,Couple Leisure,Economy Class,1,1,3,4,1,1,no,Positive,Spring,Asia to America
Cathay Pacific Airways,False,Family Leisure,Economy Class,2,4,5,3,1,1,no,Negative,Spring,Asia to Oceania
Cathay Pacific Airways,True,Couple Leisure,Economy Class,4,1,5,4,5,8,yes,Positive,Spring,North America to Oceania
Cathay Pacific Airways,True,Solo Leisure,Economy Class,3,5,3,5,2,1,no,Positive,Spring,Asia to Europe
Cathay Pacific Airways,True,Business,First Class,5,4,4,5,4,9,yes,Positive,Winter,Asia to Asia
Cathay Pacific Airways,True,Couple Leisure,Business Class,4,2,5,5,1,1,no,Positive,Spring,Oceania to North America
Cathay Pacific Airways,False,Solo Leisure,Economy Class,1,2,5,5,5,6,yes,Positive,Winter,North America to Asia
Cathay Pacific Airways,True,Couple Leisure,Economy Class,2,5,5,5,3,3,no,Positive,Spring,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Business Class,4,5,4,5,4,8,yes,Positive,Spring,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Business Class,4,5,5,5,4,9,yes,Positive,Spring,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,4,5,5,5,4,9,yes,Positive,Spring,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,5,5,4,4,4,9,yes,Positive,Winter,Oceania to Asia
Cathay Pacific Airways,True,Solo Leisure,Premium Economy,5,5,5,5,4,8,yes,Positive,Winter,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Business Class,4,3,4,5,4,9,yes,Positive,Winter,Asia to Asia
Cathay Pacific Airways,False,Family Leisure,Economy Class,4,4,5,4,4,8,yes,Positive,Winter,Asia to Asia
Cathay Pacific Airways,True,Business,Economy Class,3,5,3,3,4,7,yes,Positive,Autumn,Asia to Asia
Cathay Pacific Airways,True,Couple Leisure,Premium Economy,5,4,5,5,5,10,yes,Positive,Winter,Europe to Oceania
Cathay Pacific Airways,True,Solo Leisure,Business Class,4,2,3,3,4,8,no,Positive,Winter,Europe to Asia
Cathay Pacific Airways,True,Family Leisure,Economy Class,2,4,4,5,2,2,no,Negative,Winter,North America to Asia
Cathay Pacific Airways,False,Solo Leisure,Economy Class,4,1,1,3,4,8,yes,Positive,Winter,Asia to Asia
Cathay Pacific Airways,True,Couple Leisure,Economy Class,3,5,5,1,3,5,no,Positive,Winter,North America to Asia
Cathay Pacific Airways,True,Couple Leisure,Business Class,4,1,2,4,4,8,yes,Positive,Winter,Oceania to Asia
Cathay Pacific Airways,False,Solo Leisure,Economy Class,3,4,1,4,1,2,no,Negative,Winter,Asia to Europe
Cathay Pacific Airways,True,Couple Leisure,Economy Class,4,1,1,4,4,8,yes,Positive,Winter,Asia to Asia
Cathay Pacific Airways,True,Business,Business Class,4,4,3,5,2,3,no,Negative,Winter,Unknown to Europe
Cathay Pacific Airways,True,Business,Economy Class,3,2,3,3,4,8,yes,Positive,Winter,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Premium Economy,3,1,5,3,1,5,no,Positive,Winter,America to Asia
Cathay Pacific Airways,True,Couple Leisure,Economy Class,1,1,1,2,1,3,no,Positive,Winter,North America to Oceania
Cathay Pacific Airways,True,Solo Leisure,Economy Class,3,5,4,3,2,2,no,Negative,Winter,Asia to Asia
Cathay Pacific Airways,True,Family Leisure,Economy Class,1,5,3,1,3,5,yes,Positive,Winter,Asia to Asia
Cathay Pacific Airways,True,Family Leisure,Economy Class,5,5,2,2,4,8,yes,Positive,Winter,Asia to Asia
Cathay Pacific Airways,True,Family Leisure,Premium Economy,5,1,2,1,5,10,yes,Positive,Winter,Asia to North America
Cathay Pacific Airways,True,Couple Leisure,Business Class,4,5,4,4,1,1,no,Negative,Winter,Asia to Europe
Cathay Pacific Airways,False,Couple Leisure,Business Class,5,3,1,1,4,9,yes,Positive,Winter,Asia to America
Cathay Pacific Airways,True,Couple Leisure,Economy Class,3,5,1,5,1,1,no,Positive,Winter,Oceania to Asia
Cathay Pacific Airways,False,Couple Leisure,Economy Class,1,3,1,4,3,5,no,Negative,Winter,Europe to Asia
Cathay Pacific Airways,False,Business,Economy Class,1,3,5,4,2,1,no,Positive,Winter,Asia to Oceania
Cathay Pacific Airways,False,Business,Business Class,3,2,3,3,2,1,no,Negative,Winter,Europe to Oceania
Cathay Pacific Airways,False,Solo Leisure,Economy Class,1,1,1,4,1,1,no,Negative,Autumn,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Premium Economy,2,1,3,1,1,1,no,Negative,Autumn,Asia to Asia
Cathay Pacific Airways,True,Couple Leisure,Economy Class,1,5,1,1,1,1,no,Positive,Autumn,Oceania to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,5,2,1,3,1,1,no,Negative,Autumn,Asia to Oceania
Cathay Pacific Airways,True,Solo Leisure,Economy Class,2,3,4,3,5,9,yes,Positive,Autumn,Asia to America
Cathay Pacific Airways,False,Solo Leisure,Premium Economy,3,5,2,5,1,1,no,Positive,Summer,North America to Asia
Cathay Pacific Airways,False,Solo Leisure,Economy Class,5,4,1,2,5,1,no,Negative,Autumn,North America to Asia
Cathay Pacific Airways,True,Couple Leisure,Business Class,3,1,4,3,3,2,no,Positive,Summer,Europe to Oceania
Cathay Pacific Airways,True,Solo Leisure,Economy Class,1,1,3,4,5,9,yes,Positive,Spring,Asia to Asia
Cathay Pacific Airways,False,Solo Leisure,Economy Class,1,5,5,5,1,1,no,Positive,Summer,America to America
Cathay Pacific Airways,True,Couple Leisure,Economy Class,4,2,1,1,1,1,no,Positive,Winter,Asia to America
Cathay Pacific Airways,True,Business,Economy Class,5,4,3,1,1,1,no,Positive,Winter,Oceania to Europe
Cathay Pacific Airways,True,Family Leisure,Economy Class,3,1,1,4,1,1,no,Negative,Summer,Asia to North America
Cathay Pacific Airways,False,Solo Leisure,Business Class,3,1,1,3,3,9,yes,Positive,Autumn,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,1,5,1,1,1,1,no,Positive,Autumn,Oceania to Asia
Cathay Pacific Airways,True,Solo Leisure,Business Class,1,5,1,5,5,7,yes,Positive,Autumn,Oceania to America
Cathay Pacific Airways,True,Couple Leisure,Economy Class,4,5,1,5,5,10,yes,Positive,Autumn,Europe to Oceania
Cathay Pacific Airways,True,Couple Leisure,Economy Class,4,2,2,5,3,1,no,Positive,Summer,Asia to North America
Cathay Pacific Airways,True,Couple Leisure,Economy Class,5,5,3,3,1,1,no,Positive,Winter,Europe to Asia
Cathay Pacific Airways,True,Family Leisure,Premium Economy,1,1,4,5,3,2,no,Positive,Summer,Asia to Oceania
Cathay Pacific Airways,True,Business,Business Class,2,1,1,3,1,1,no,Positive,Winter,Asia to America
Cathay Pacific Airways,True,Family Leisure,Economy Class,1,2,5,5,1,1,no,Positive,Spring,America to Asia
Cathay Pacific Airways,False,Solo Leisure,First Class,4,2,4,2,3,7,yes,Positive,Autumn,America to Asia
Cathay Pacific Airways,False,Solo Leisure,First Class,2,1,4,2,3,7,yes,Positive,Autumn,Asia to America
Cathay Pacific Airways,True,Solo Leisure,Economy Class,5,2,3,3,3,8,yes,Positive,Spring,Oceania to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,1,2,5,3,1,1,no,Positive,Winter,Asia to North America
Cathay Pacific Airways,True,Family Leisure,Economy Class,2,3,3,1,2,2,no,Negative,Winter,Asia to Oceania
Cathay Pacific Airways,True,Solo Leisure,Economy Class,3,1,1,3,1,1,no,Positive,Winter,Asia to Europe
Cathay Pacific Airways,False,Couple Leisure,Business Class,3,1,1,1,1,2,no,Negative,Winter,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,1,5,2,2,2,4,no,Negative,Winter,Asia to America
Cathay Pacific Airways,False,Solo Leisure,Premium Economy,1,5,2,2,1,1,no,Negative,Winter,Europe to Oceania
Cathay Pacific Airways,False,Solo Leisure,Economy Class,4,5,2,3,1,1,no,Positive,Winter,Oceania to Asia
Cathay Pacific Airways,True,Couple Leisure,Economy Class,5,4,1,5,2,1,no,Negative,Winter,Africa to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,3,5,2,4,1,1,no,Positive,Winter,Oceania to Asia
Cathay Pacific Airways,True,Family Leisure,Economy Class,2,5,2,1,2,6,no,Negative,Winter,Asia to Asia
Cathay Pacific Airways,True,Couple Leisure,Economy Class,4,2,1,1,1,1,no,Positive,Winter,Europe to Asia
Cathay Pacific Airways,True,Couple Leisure,Economy Class,5,1,2,2,1,1,no,Negative,Winter,America to America
Cathay Pacific Airways,True,Couple Leisure,Business Class,5,1,2,5,1,1,no,Positive,Winter,North America to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,1,4,3,1,1,1,no,Positive,Winter,America to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,3,2,5,2,1,1,no,Negative,Winter,Europe to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,3,1,5,4,3,8,yes,Positive,Autumn,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,2,3,1,4,4,8,yes,Positive,Autumn,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Business Class,1,3,1,4,4,7,yes,Positive,Winter,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,4,1,4,4,2,4,no,Positive,Winter,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,3,2,4,3,5,10,yes,Positive,Winter,Asia to Asia
Cathay Pacific Airways,True,Couple Leisure,Business Class,2,2,3,4,3,6,yes,Positive,Winter,North America to Asia
Cathay Pacific Airways,True,Couple Leisure,Business Class,4,4,3,1,3,5,no,Positive,Winter,Asia to America
Cathay Pacific Airways,False,Couple Leisure,Economy Class,1,5,3,3,1,2,no,Negative,Winter,America to Oceania
Cathay Pacific Airways,True,Couple Leisure,Economy Class,3,5,1,5,2,4,no,Negative,Winter,Asia to Africa
Cathay Pacific Airways,False,Business,Premium Economy,5,1,5,4,2,6,no,Positive,Winter,Oceania to Europe
Cathay Pacific Airways,True,Family Leisure,Economy Class,5,2,1,1,1,1,no,Negative,Winter,America to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,1,5,1,1,1,1,no,Negative,Winter,Europe to Asia
Cathay Pacific Airways,True,Family Leisure,Economy Class,2,4,2,2,3,5,no,Negative,Winter,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,5,2,3,4,4,8,yes,Positive,Winter,America to Asia
Cathay Pacific Airways,False,Business,Business Class,5,1,1,3,2,2,no,Positive,Winter,Europe to Asia
Cathay Pacific Airways,True,Solo Leisure,Business Class,3,2,1,4,3,4,no,Positive,Winter,North America to Asia
Cathay Pacific Airways,True,Family Leisure,Premium Economy,3,3,5,4,1,2,no,Negative,Winter,Asia to Asia
Cathay Pacific Airways,True,Family Leisure,Economy Class,3,1,4,5,1,3,no,Positive,Winter,Oceania to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,5,4,1,1,1,1,no,Neutral,Winter,Oceania to Asia
Cathay Pacific Airways,True,Family Leisure,Business Class,4,5,1,5,5,9,yes,Positive,Winter,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Business Class,5,2,1,4,3,7,yes,Positive,Autumn,Oceania to Asia
Cathay Pacific Airways,True,Family Leisure,Economy Class,3,2,4,5,3,1,no,Negative,Winter,Oceania to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,2,1,2,1,1,1,no,Positive,Winter,Oceania to Europe
Cathay Pacific Airways,True,Business,Premium Economy,4,2,5,4,5,9,yes,Positive,Autumn,Oceania to Europe
Cathay Pacific Airways,True,Business,Business Class,1,5,4,3,5,8,yes,Positive,Winter,Asia to America
Cathay Pacific Airways,True,Business,Economy Class,2,5,3,4,4,4,no,Negative,Winter,Asia to Oceania
Cathay Pacific Airways,True,Couple Leisure,Economy Class,5,1,3,3,2,2,no,Positive,Winter,Asia to Europe
Cathay Pacific Airways,True,Family Leisure,Economy Class,4,3,4,1,1,1,no,Negative,Autumn,America to Asia
Cathay Pacific Airways,True,Business,Economy Class,1,2,3,4,3,5,no,Positive,Summer,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Business Class,5,4,5,5,2,4,no,Positive,Summer,Asia to North America
Cathay Pacific Airways,True,Solo Leisure,First Class,3,1,1,1,2,5,no,Positive,Autumn,Asia to Europe
Cathay Pacific Airways,True,Couple Leisure,Economy Class,3,4,1,4,2,3,no,Negative,Autumn,Asia to America
Cathay Pacific Airways,True,Business,Economy Class,3,4,1,4,2,2,no,Negative,Autumn,America to Asia
Cathay Pacific Airways,False,Solo Leisure,Economy Class,5,3,4,5,3,2,no,Positive,Autumn,America to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,5,1,4,3,1,1,no,Negative,Autumn,Asia to North America
Cathay Pacific Airways,True,Couple Leisure,Economy Class,3,4,2,4,2,5,no,Positive,Autumn,Asia to Asia
Cathay Pacific Airways,True,Couple Leisure,Economy Class,4,5,4,4,5,10,yes,Positive,Autumn,Europe to Asia
Cathay Pacific Airways,True,Couple Leisure,Premium Economy,4,5,5,4,4,9,yes,Positive,Summer,Oceania to Europe
Cathay Pacific Airways,False,Business,Economy Class,4,4,1,5,1,1,no,Negative,Autumn,Asia to Oceania
Cathay Pacific Airways,True,Business,Business Class,3,5,3,4,3,3,no,Positive,Autumn,Oceania to Europe
Cathay Pacific Airways,False,Business,Premium Economy,4,2,4,3,1,2,no,Negative,Autumn,Asia to Asia
Cathay Pacific Airways,True,Solo Leisure,Economy Class,2,2,5,3,3,8,yes,Positive,Autumn,Asia to America
Cathay Pacific Airways,True,Family Leisure,Economy Class,1,4,3,3,1,1,no,Negative,Autumn,Europe to Asia
Cathay Pacific Airways,True,Business,Premium Economy,4,4,3,4,5,10,yes,Positive,Autumn,Europe to Asia
Cathay Pacific Airways,True,Business,Business Class,5,3,4,4,5,8,yes,Positive,Autumn,Asia to Europe
Cathay Pacific Airways,True,Family Leisure,Economy Class,4,4,3,4,4,7,yes,Positive,Autumn,Europe to Asia
Cathay Pacific Airways,True,Business,Economy Class,1,5,4,5,4,5,no,Negative,Autumn,Oceania to Asia
Cathay Pacific Airways,True,Solo Leisure,Business Class,5,1,3,5,3,8,yes,Positive,Autumn,Europe to Oceania
Cathay Pacific Airways,True,Business,Economy Class,5,4,3,3,5,9,yes,Positive,Autumn,Europe to Oceania
Cathay Pacific Airways,True,Business,Economy Class,1,4,4,3,5,9,yes,Positive,Autumn,Oceania to Europe
Cathay Pacific Airways,True,Solo Leisure,Economy Class,5,4,1,5,4,8,yes,Positive,Autumn,Asia to Asia
Cathay Pacific Airways,True,Business,Business Class,5,5,5,3,2,3,no,Negative,Autumn,Asia to Asia
Cathay Pacific Airways,True,Family Leisure,Economy Class,4,3,4,2,1,3,no,Positive,Autumn,Oceania to Asia
Cathay Pacific Airways,True,Business,Business Class,3,4,3,5,3,2,no,Positive,Autumn,Oceania to Asia
Cathay Pacific Airways,True,Business,Economy Class,4,4,1,4,5,9,yes,Positive,Summer,Europe to Asia
Cathay Pacific Airways,True,Couple Leisure,Business Class,3,5,5,3,4,9,yes,Positive,Autumn,Europe to Oceania
Cathay Pacific Airways,True,Solo Leisure,Economy Class,5,3,1,3,2,3,no,Positive,Autumn,Asia to Europe
Cathay Pacific Airways,True,Family Leisure,Premium Economy,4,5,1,5,4,10,yes,Positive,Summer,Asia to Asia
Cathay Pacific Airways,True,Couple Leisure,Premium Economy,3,3,4,4,5,10,yes,Positive,Autumn,Europe to Asia
